userName,score,at,content
Pengguna Google,1,2026-05-27 15:06:45,jelek
Pengguna Google,5,2026-05-27 15:00:30,Gagal membuka aplikasi
Pengguna Google,2,2026-05-27 14:59:52,YouTube nya beda banget sama yang dulu jadi suka lupa kalo mau mencet apa apa
Pengguna Google,5,2026-05-27 14:58:38,bagus
Pengguna Google,5,2026-05-27 14:57:49,mantap
Pengguna Google,1,2026-05-27 14:57:16,apk Bokep
Pengguna Google,5,2026-05-27 14:56:48,oke
Pengguna Google,5,2026-05-27 14:52:13,Kerja cari barang bekas
Pengguna Google,1,2026-05-27 14:51:20,"YouTube sekarang 1 video 20 menit bisa muncul 5x2 iklan tanpa skip, jadi ga seru nonton YouTube kalo gini mah, nonton video kaga nonton iklan iya"
Pengguna Google,3,2026-05-27 14:44:50,trikph
Pengguna Google,5,2026-05-27 14:43:52,gabisa di update
Pengguna Google,5,2026-05-27 14:35:22,Baik
Pengguna Google,5,2026-05-27 14:35:20,quatro k
Pengguna Google,5,2026-05-27 14:34:17,Aliyoutube
Pengguna Google,5,2026-05-27 14:31:13,woi kenapa malah ga nampak deskripsi apa sih YouTube ini
Pengguna Google,5,2026-05-27 14:30:33,very good
Pengguna Google,2,2026-05-27 14:30:24,semenjak update gua gak bisa liat deskripsi padahal mau download edd on Minecraft tapi deskripsi nya gak mucul ayo dong yutub segera di perbaiki
Pengguna Google,5,2026-05-27 14:29:58,ok
Pengguna Google,3,2026-05-27 14:28:20,akun YouTube saya hilang padahal udah 168 subscribe
Pengguna Google,5,2026-05-27 14:27:54,Puas
Pengguna Google,5,2026-05-27 14:25:55,seru sekali
Pengguna Google,1,2026-05-27 14:24:09,"ga kebuka, lag cok!!"
Pengguna Google,5,2026-05-27 14:17:43,Iya
Pengguna Google,1,2026-05-27 14:17:42,sangat buruk sekali 🤮🤮🤮
Pengguna Google,1,2026-05-27 14:16:46,"Shortir lagi dong iklannya, pintar-pintar pilih iklan. Masa iklannya judol? kocak banget, diperbaiki ya, gak nyaman liatnya."
Pengguna Google,5,2026-05-27 14:11:51,oky mantap
Pengguna Google,5,2026-05-27 14:10:27,saya kasih rating 5 bintang untuk aplikasi ini.(YouTube).aplikasi yang di percaya acara nya sangat memuaskan
Pengguna Google,5,2026-05-27 14:07:57,oke
Pengguna Google,5,2026-05-27 14:07:24,sangat Bagus
Pengguna Google,5,2026-05-27 14:06:48,ok
Pengguna Google,1,2026-05-27 14:03:34,"kenapa sekarang sering sekali banyak iklan nya. lagi nonton muncul iklan terus,bikin risih."
Pengguna Google,5,2026-05-27 14:01:46,oke mantap
Pengguna Google,3,2026-05-27 13:55:34,Aku tidak bisa tag produk. 😩
Pengguna Google,5,2026-05-27 13:54:00,karena hp ssya lemot untuk bermain tiktok jadi saya lebih pilih youtube dari pada tiktok
Pengguna Google,1,2026-05-27 13:51:24,"ada masalah dibagian deskipsi yang tidak muncul, kosong tanpa satupun deskripsi. perbaiki, jangan cuma fokus AI semata."
Pengguna Google,5,2026-05-27 13:46:13,bermanfaat bagi saya
Pengguna Google,5,2026-05-27 13:46:10,sangat bagus
Pengguna Google,1,2026-05-27 13:44:04,Butok
Pengguna Google,1,2026-05-27 13:43:39,Mantap
Pengguna Google,5,2026-05-27 13:42:35,setiap kali buka nggak bisa berhenti
Pengguna Google,1,2026-05-27 13:39:45,Susah aplikasi nya
Pengguna Google,5,2026-05-27 13:39:32,sangat bagus
Pengguna Google,5,2026-05-27 13:37:45,Teaser poster film hutan gergaji 2027
Pengguna Google,2,2026-05-27 13:36:04,Tidak bisa masuk
Pengguna Google,1,2026-05-27 13:35:35,tidak bisa digunakan lagi
Pengguna Google,1,2026-05-27 13:35:02,Gak bisa dibuka youtube nya di hp saya kenpa ini
Pengguna Google,1,2026-05-27 13:33:01,padahal udah hidup data tapi gak lanjut download an nya tlol
Pengguna Google,5,2026-05-27 13:32:32,membantu
Pengguna Google,5,2026-05-27 13:31:30,asyiiik
Pengguna Google,4,2026-05-27 13:30:56,guru Petriopenyayi
Pengguna Google,5,2026-05-27 13:25:47,bagus
Pengguna Google,1,2026-05-27 13:25:33,semenjak di update deskripsi nya malah hilang
Pengguna Google,1,2026-05-27 13:24:55,tidak bisa buka deskripsi tibba tiba
Pengguna Google,3,2026-05-27 13:24:15,ok
Pengguna Google,3,2026-05-27 13:23:49,Selamat ßiùmìñ
Pengguna Google,5,2026-05-27 13:22:51,Ora bisa ini depeloper
Pengguna Google,5,2026-05-27 13:19:12,Good
Pengguna Google,1,2026-05-27 13:19:12,lagu png Moro moro
Pengguna Google,5,2026-05-27 13:17:15,bagus sekali
Pengguna Google,1,2026-05-27 13:15:39,Aku gk bisa lagi update lagi
Pengguna Google,1,2026-05-27 13:15:02,makin lemot
Pengguna Google,5,2026-05-27 13:13:24,Menhebur
Pengguna Google,5,2026-05-27 13:09:20,tidak tampil di layar
Pengguna Google,1,2026-05-27 13:03:49,saya tidak sengaja membeli yutube premium tp pas saya batalkan uang dana saya GK bisa kembali ???????
Pengguna Google,3,2026-05-27 13:02:51,dimana letak deskripsi Vidio untuk fitur update 2026
Pengguna Google,5,2026-05-27 13:02:17,"""aplikasi cukup baik, fitur lengkap, tapi masih ada beberapa hal yang bisa agak lebih nyaman di pakai""."
Pengguna Google,5,2026-05-27 13:02:00,Menyenangkan
Pengguna Google,5,2026-05-27 13:01:36,Dsngat baik
Pengguna Google,5,2026-05-27 12:59:55,sangat baik
Pengguna Google,4,2026-05-27 12:59:55,Hidupkan
Pengguna Google,5,2026-05-27 12:58:51,Saat saya lagi nonton video Videonya stop walaupun suaranya masih berjalan
Pengguna Google,5,2026-05-27 12:56:52,Sangat bagus
Pengguna Google,4,2026-05-27 12:54:44,adukatif
Pengguna Google,3,2026-05-27 12:53:26,Mantap
Pengguna Google,5,2026-05-27 12:53:25,nonton film ini juga bisa menjadi salah satu dari mereka yang tidak bisa menjadi salah satu dari mereka berdua dengan pasangan Anda kehidupan rumah tangga yang hampir sama dengan pasangan Anda kehidupan rumah tangga yang hampir sama dengan pasangan Anda kehidupan rumah tanggabanajna baby 🍼🍼🍼🍼🍼🍼 yang hampir selalu aneh di seluruh Indonesia untuk bayi anak-anak Indonesia dijual dengan pasangan anda untuk mendapatkan penawaran yang paling sering hsbbbbbbbb hsjsnbsb smsnns enenem enenenenek
Pengguna Google,5,2026-05-27 12:53:06,Ok
Pengguna Google,1,2026-05-27 12:53:02,banyak bug deskripsi vidio kadang ngebug tidak terlihat
Pengguna Google,5,2026-05-27 12:50:57,keren abis
Pengguna Google,3,2026-05-27 12:50:27,kenapa tidakbisa login
Pengguna Google,5,2026-05-27 12:49:56,Ngebug gambar tolong di perbaiki y
Pengguna Google,1,2026-05-27 12:48:55,saya tidak bisa mengganti gambar YouTube saya
Pengguna Google,5,2026-05-27 12:48:50,Dablangnganga
Pengguna Google,4,2026-05-27 12:44:01,"It broke the app. It says ""YouTube isn't responding"" or ""YouTube keeps stopping"". Also, I can't watch. (07/06/25, 1 star) Edit: The description in the video won't read. (27/05/26, 4 stars)"
Pengguna Google,4,2026-05-27 12:43:34,Bagus untuk anak kecil
Pengguna Google,5,2026-05-27 12:43:06,baik
Pengguna Google,3,2026-05-27 12:40:27,Mengapa channel yang tidak di rekomendasikan tetap muncul?
Pengguna Google,1,2026-05-27 12:40:06,Kemapa kui
Pengguna Google,5,2026-05-27 12:39:25,aplikasi nya kerenn tapi nanti mb nya di rendahin y
Pengguna Google,1,2026-05-27 12:38:48,fitur caption nya kurang rapih apa lagi caption otomatis paragraf nya hancur tolong kembalikan seperti semula dan tolong caption nya buat di tengah dan paragraf nya rapih
Pengguna Google,1,2026-05-27 12:37:50,YouTube❎ youbug✅
Pengguna Google,3,2026-05-27 12:35:31,"Untuk YouTube, tolong entah kenapa di YouTube saya itu di setiap video tidak ada deskripsi videonya.. jika ini adalah bug, mohon di perbaiki secepat mungkin, terima kasih 🙏🏻"
Pengguna Google,1,2026-05-27 12:34:38,Sngat baik
Pengguna Google,5,2026-05-27 12:30:00,sangat membantu
Pengguna Google,1,2026-05-27 12:26:56,sering iklan dan itu iklan nya ada yang sampai 1 menit sama suka ngebug pas nonton
Pengguna Google,1,2026-05-27 12:24:32,hp ku gak mendukung lagi aplikasi ini
Pengguna Google,5,2026-05-27 12:21:39,Baf Bagus untuk nonton bokep
Pengguna Google,1,2026-05-27 12:21:39,yutube kaya ngga bisa gitu janga keluar tiba tiba dari aplikasi jadi bingung gunya 🤔😟
Pengguna Google,5,2026-05-27 12:21:28,Yooi
Pengguna Google,4,2026-05-27 12:18:59,Kenapa youtube sy tidak bisa d buka
Pengguna Google,3,2026-05-27 12:17:34,Mantap jiwa youtube semakin di uprgrade semkin baik🤣
Pengguna Google,5,2026-05-27 12:16:09,nyari informasi dan pengetahuan
Pengguna Google,5,2026-05-27 12:15:22,Kenapa aku gabisa harus di updet terus tolong bisakan
Pengguna Google,5,2026-05-27 12:14:41,baik
Pengguna Google,5,2026-05-27 12:13:01,Bagus
Pengguna Google,1,2026-05-27 12:12:18,Cukbo
Pengguna Google,5,2026-05-27 12:11:55,sangat senang film bagus dk menarik
Pengguna Google,4,2026-05-27 12:06:43,menarik
Pengguna Google,5,2026-05-27 12:05:45,Ok
Pengguna Google,5,2026-05-27 12:05:28,tapi ini yt ny gk bisa di buka kno ye??
Pengguna Google,5,2026-05-27 12:05:13,karena saya senang bisa lihat hal menarik di youtube
Pengguna Google,2,2026-05-27 12:05:02,Bu y
Pengguna Google,5,2026-05-27 12:02:47,Bagus
Pengguna Google,5,2026-05-27 11:59:34,👌🏻
Pengguna Google,5,2026-05-27 11:58:17,youTube saya
Pengguna Google,5,2026-05-27 11:57:33,ok
Pengguna Google,5,2026-05-27 11:54:48,kok gk bisa punya saya
Pengguna Google,5,2026-05-27 11:54:13,Mantap
Pengguna Google,5,2026-05-27 11:53:26,Yutup emang aplikasi sangat ok
Pengguna Google,5,2026-05-27 11:53:11,HADRIAN
Pengguna Google,1,2026-05-27 11:45:53,tidak bisa di pasang di versi 5
Pengguna Google,1,2026-05-27 11:44:34,Ber petualang
Pengguna Google,5,2026-05-27 11:42:44,bagus
Pengguna Google,5,2026-05-27 11:42:19,Mantap
Pengguna Google,5,2026-05-27 11:41:55,O9aoaooa Kkaki
Pengguna Google,1,2026-05-27 11:36:47,terlalu banyak iklan!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Pengguna Google,5,2026-05-27 11:36:35,tidak bisa di update
Pengguna Google,5,2026-05-27 11:35:41,ok
Pengguna Google,5,2026-05-27 11:33:47,Good
Pengguna Google,5,2026-05-27 11:31:43,Ok
Pengguna Google,5,2026-05-27 11:30:51,dapat melihat fidio
Pengguna Google,3,2026-05-27 11:30:00,"SGC infinix note,420-60,pro-Simpati/suspend,13-8GB-256GB,hp-ANDROID(16-memori,RAM-8GB(tahun:2026-HITAM,SUPRA-XOS,keluaran)baru-MAH AKU-saya,DI-rumah,MUANAKANANNYAN-kamun. SMK dharma Paramita"
Pengguna Google,5,2026-05-27 11:28:15,You saya tidak membuka aplikasi ini
Pengguna Google,5,2026-05-27 11:27:30,menjadi indah
Pengguna Google,1,2026-05-27 11:25:06,tidak bisa di buka
Pengguna Google,5,2026-05-27 11:24:54,Bagus
Pengguna Google,5,2026-05-27 11:23:43,sangat berguna buat saya
Pengguna Google,4,2026-05-27 11:16:10,Setuju
Pengguna Google,5,2026-05-27 11:14:16,cepat dan bagus
Pengguna Google,5,2026-05-27 11:11:34,baik
Pengguna Google,4,2026-05-27 11:10:52,hu Bu
Pengguna Google,5,2026-05-27 11:07:28,Tidak bisa lugin
Pengguna Google,5,2026-05-27 11:06:24,bagus
Pengguna Google,5,2026-05-27 11:04:48,youtub itu aplaksi yg hebat
Pengguna Google,5,2026-05-27 11:01:38,👍👍👍👍
Pengguna Google,5,2026-05-27 10:59:00,mantap
Pengguna Google,5,2026-05-27 10:58:48,no iklan
Pengguna Google,1,2026-05-27 10:56:05,cantik jelit
Pengguna Google,1,2026-05-27 10:55:08,ga bisa buka komentar
Pengguna Google,1,2026-05-27 10:52:23,kok apk nya g bs di buka
Pengguna Google,3,2026-05-27 10:49:35,Gk bisa abdet
Pengguna Google,1,2026-05-27 10:49:19,ngga bisa di update
Pengguna Google,2,2026-05-27 10:47:41,Terapkan aplikasi yutuppbrr
Pengguna Google,5,2026-05-27 10:47:36,sangat bagus tapi kadang ad ngelek ny
Pengguna Google,5,2026-05-27 10:43:55,Oke
Pengguna Google,5,2026-05-27 10:40:21,aku menyukai nya
Pengguna Google,5,2026-05-27 10:39:32,sumber segalanx serba bisa
Pengguna Google,5,2026-05-27 10:39:05,Bagus sekali YouTube
Pengguna Google,1,2026-05-27 10:36:15,mahatir
Pengguna Google,5,2026-05-27 10:33:27,keren keren sekali ini bagus kok
Pengguna Google,5,2026-05-27 10:29:55,Ok baik sexalie
Pengguna Google,5,2026-05-27 10:28:49,Sya hilang kndali
Pengguna Google,1,2026-05-27 10:27:04,Tolong ini saya ga bisa apdet
Pengguna Google,1,2026-05-27 10:26:56,Makin ribet
Pengguna Google,5,2026-05-27 10:23:03,bagus
Pengguna Google,5,2026-05-27 10:22:37,buat hiburan harian
Pengguna Google,5,2026-05-27 10:07:09,izinkan
Pengguna Google,3,2026-05-27 10:07:07,tolong bener in bug ketika kita nonton tiba tiba layar gelap sama balas komentar orang terjadi eror sama Adin fitur Sematkan video short
Pengguna Google,5,2026-05-27 10:06:06,Gig
Pengguna Google,1,2026-05-27 10:03:33,"timestamp gabisa dipencet, najis"
Pengguna Google,5,2026-05-27 10:03:06,Mantap
Pengguna Google,1,2026-05-27 09:57:45,Tidak bisa di akses
Pengguna Google,1,2026-05-27 09:53:07,pas aku scrol vidio ada yang aneh dengan tumbol like nya misalkan baru sama lama kesel banget gila coba kalo kalian pasti kalo sama kaya aku.
Pengguna Google,1,2026-05-27 09:52:27,"Even ""Trash can"" doesn't allow this app to enter their place."
Pengguna Google,5,2026-05-27 09:50:18,Ok
Pengguna Google,5,2026-05-27 09:50:03,Seru
Pengguna Google,5,2026-05-27 09:44:42,😀👍
Pengguna Google,5,2026-05-27 09:43:55,baik
Pengguna Google,5,2026-05-27 09:34:47,baik
Pengguna Google,5,2026-05-27 09:33:21,ada satu masalah aku mau login tiba tiba tidak bisa mohon perbaiki
Pengguna Google,4,2026-05-27 09:31:39,Sangat bagus tetapi terlalu ngeleg ketika di update dan terlalu banyak ikln
Pengguna Google,5,2026-05-27 09:31:27,ok banget
Pengguna Google,5,2026-05-27 09:27:11,bagus
Pengguna Google,5,2026-05-27 09:25:23,Bagus sekali
Pengguna Google,5,2026-05-27 09:24:49,Bagusssssssss bet
Pengguna Google,5,2026-05-27 09:22:47,"bagus sekali aplikasi nya, cuma knp ga bisa disimpan di layar hp ya, Sy cuma bisa buka di play store doang.."
Pengguna Google,2,2026-05-27 09:22:36,haikal
Pengguna Google,2,2026-05-27 09:20:40,baik
Pengguna Google,5,2026-05-27 09:12:43,keren
Pengguna Google,5,2026-05-27 09:08:17,"Good, 👍🏻. is the best dan Terbaik, 👍🏻."
Pengguna Google,5,2026-05-27 09:06:31,Sayah senag
Pengguna Google,5,2026-05-27 09:06:02,sangat bagus android pasti butuh apl ini
Pengguna Google,3,2026-05-27 09:05:44,Not konec
Pengguna Google,5,2026-05-27 09:01:33,Raisa.R
Pengguna Google,5,2026-05-27 08:54:30,baguss bgt sih yakin asli 100℅bagus bgt ini
Pengguna Google,5,2026-05-27 08:53:21,Bagus
Pengguna Google,5,2026-05-27 08:42:01,geblek
Pengguna Google,1,2026-05-27 08:41:45,di saya error 400
Pengguna Google,4,2026-05-27 08:41:34,tidak bisa di updet
Pengguna Google,5,2026-05-27 08:36:02,aku ga bisa nonton YouTube
Pengguna Google,5,2026-05-27 08:35:30,ok
Pengguna Google,4,2026-05-27 08:32:42,"permisi min aplikasi YouTube saya sudah 2 hari selalu error, yaitu selalu ngfreeze saat akan nonton video baik video yang short ataupun yang biasa, padahal sinyal internet full 4g, kenapa selalu gagal buat nonton videonya"
Pengguna Google,5,2026-05-27 08:31:06,aplikasi yang sangat membantu
Pengguna Google,5,2026-05-27 08:30:23,sangat bagusss
Pengguna Google,5,2026-05-27 08:26:57,oke
Pengguna Google,1,2026-05-27 08:26:10,Saya Tidak Suka Kartun Jelek
Pengguna Google,5,2026-05-27 08:25:44,Tolong
Pengguna Google,5,2026-05-27 08:24:39,Bagud
Pengguna Google,5,2026-05-27 08:24:35,"Sangat memudahkan banget untuk mendapatkan semua informasi, edukasi dan berita hangat dari dalam dan luar negri"
Pengguna Google,4,2026-05-27 08:21:05,tidak bisa masuk
Pengguna Google,5,2026-05-27 08:20:13,Mantap
Pengguna Google,5,2026-05-27 08:15:20,Ok
Pengguna Google,5,2026-05-27 08:13:25,sangat bagus
Pengguna Google,5,2026-05-27 08:13:08,Keren banget
Pengguna Google,5,2026-05-27 08:12:47,mantap
Pengguna Google,5,2026-05-27 08:01:02,saya suka nonton film YouTube dan suka sekali dari pada Tik tok lite
Pengguna Google,5,2026-05-27 07:54:55,Ok
Pengguna Google,5,2026-05-27 07:54:36,kenapa harus selalu diupdate
Pengguna Google,5,2026-05-27 07:52:54,Sangat baik
Pengguna Google,5,2026-05-27 07:49:33,bagus
Pengguna Google,5,2026-05-27 07:45:55,FM bersama RAN rili
Pengguna Google,1,2026-05-27 07:43:18,YouTube adalah aplikasi terburuk sepanjang masa karena menghapus akun tanpa alasan yang jelas dan saya tidak melanggar aturan nya
Pengguna Google,5,2026-05-27 07:29:25,ini bagus sekali
Pengguna Google,5,2026-05-27 07:23:03,you TUbe diberi kan akan yang baik untuk kami film madarin klm di kasih di puter kan
Pengguna Google,2,2026-05-27 07:22:15,Bagus
Pengguna Google,1,2026-05-27 07:21:21,aplikasi ini sangat jelek dan tidak relevan untuk menonton terlalu banyak iklan setiap menonton ada iklan bukan hanya satu atau dua iklan dalam 1 video tapi 10 itu sangat membosankan membuat saya jengkel untuk mengunakan aplikasi jelek ini. iklan YouTube sangat menganggu jelek aplikasi yang buruk👎👎👎
Pengguna Google,1,2026-05-27 07:19:55,"Tolong kenapa apk youtube di hp saya tidak bisa digunakan dan ada notifikasi ""Terjadi eror dan coba lagi"""
Pengguna Google,1,2026-05-27 07:19:39,"gila premium, kikir, makin ramai dipake bukan makin bagus, malah jadi aplikasi iklan, kebanyakan iklan aplikasinya ga kayak dulu lagi, halah kikir kikir"
Pengguna Google,1,2026-05-27 07:17:56,"sering leggg, apk jelekk bgtt"
Pengguna Google,1,2026-05-27 07:16:28,aplikasi ini sudah tidak bagus membosankan sangat jelek karna terlalu banyak iklan yg menganggu 1 video ada 10 iklan Aplikasi ini tidak bagus untuk menonton sekali lagi jelek banyak iklan tidak ada batasan iklan membuat muak untuk menonton 👎👎👎
Pengguna Google,5,2026-05-27 07:16:21,mantap bagus banget
Pengguna Google,5,2026-05-27 07:14:05,Kok nggal bisa di hp f5
Pengguna Google,5,2026-05-27 07:11:44,Lengkap sekali
Pengguna Google,1,2026-05-27 07:11:25,macet
Pengguna Google,5,2026-05-27 07:10:48,bagus ok
Pengguna Google,1,2026-05-27 07:07:04,"PLS INI KENAPA YA TIBA"" DANA KU KESEDOT DAN HISTORY PENGELUARAN DANA NYA KE YOUTUBE, GW GAPERNAH NGOTAK NGATIK TIBA-TIBA UDAH KESEDOT. TOLONG PENCERAHANNYA, GW BUTUH PENGEMBALIAN DANA!"
Pengguna Google,5,2026-05-27 07:03:23,ok
Pengguna Google,4,2026-05-27 07:02:13,ok
Pengguna Google,5,2026-05-27 06:53:41,untuk publik
Pengguna Google,5,2026-05-27 06:50:54,mantap
Pengguna Google,5,2026-05-27 06:40:30,tolong tambahkan fitur posting ulang kayak tt
Pengguna Google,5,2026-05-27 06:33:09,Tidak bisa nonton Vidio
Pengguna Google,1,2026-05-27 06:28:11,jelek minta apdet Mulu iklan segudang iklan Mulu asu
Pengguna Google,5,2026-05-27 06:27:05,sanggat bagus
Pengguna Google,1,2026-05-27 06:22:21,yutub buruk
Pengguna Google,5,2026-05-27 06:21:01,penting banget
Pengguna Google,3,2026-05-27 06:18:52,kenapa kok enggak bis
Pengguna Google,1,2026-05-27 06:18:47,good
Pengguna Google,5,2026-05-27 06:16:53,Sangat menarik
Pengguna Google,4,2026-05-27 06:16:27,Bagus
Pengguna Google,3,2026-05-27 06:13:08,mantap
Pengguna Google,1,2026-05-27 06:12:38,AUTO DUB AI SAMPAH!
Pengguna Google,4,2026-05-27 06:06:38,Baik
Pengguna Google,1,2026-05-27 06:04:06,Knpa youtube sy koq gk bisa di updet ya
Pengguna Google,1,2026-05-27 06:03:36,buruk ngk bisa du gunakan
Pengguna Google,3,2026-05-27 06:01:36,untuk mencari berita dengan hiburan
Pengguna Google,5,2026-05-27 05:55:17,olaraga
Pengguna Google,3,2026-05-27 05:54:33,Baik
Pengguna Google,5,2026-05-27 05:53:31,bagus
Pengguna Google,1,2026-05-27 05:48:42,gk bissa di pernarui
Pengguna Google,5,2026-05-27 05:43:32,Wekkkkk
Pengguna Google,5,2026-05-27 05:38:38,Hobi musik
Pengguna Google,5,2026-05-27 05:37:06,Kenapa gak bisa login
Pengguna Google,5,2026-05-27 05:36:27,Tas fit fit fit fb
Pengguna Google,5,2026-05-27 05:35:56,Yana
Pengguna Google,5,2026-05-27 05:35:54,tolong benarkan youtube saya
Pengguna Google,2,2026-05-27 05:34:43,YouTube ini saat bagus bisa konten apa saja tapi tidak ada efek nya
Pengguna Google,5,2026-05-27 05:34:34,Gk bisa kebuka
Pengguna Google,5,2026-05-27 05:32:09,bagus buat jadi konten kreator
Pengguna Google,1,2026-05-27 05:31:33,knp aplikasi ini tidak bisa
Pengguna Google,1,2026-05-27 05:29:03,membantu
Pengguna Google,5,2026-05-27 05:27:44,nonton
Pengguna Google,5,2026-05-27 05:22:40,lagi tidak bisa di buka.
Pengguna Google,5,2026-05-27 05:21:09,oke
Pengguna Google,1,2026-05-27 05:20:20,bug update mulu
Pengguna Google,5,2026-05-27 05:19:24,ok
Pengguna Google,5,2026-05-27 05:18:10,You Tube.Vita.tia PvPsta.19🇲🇨
Pengguna Google,5,2026-05-27 05:17:17,Sangat nembantu
Pengguna Google,5,2026-05-27 05:13:37,menonton dengan seru
Pengguna Google,5,2026-05-27 05:11:43,jangkauan tetap terbaik berkualitas 🩷
Pengguna Google,5,2026-05-27 05:00:36,Sangat bagus tapi dikurangi ya iklannya
Pengguna Google,4,2026-05-27 05:00:29,"bagus buat hiburan dan menambah wawasan,mantap lah"
Pengguna Google,5,2026-05-27 04:56:15,Bolehlah
Pengguna Google,5,2026-05-27 04:55:48,mantop
Pengguna Google,3,2026-05-27 04:55:01,Tidak tau
